Data;Produto;Região;Quantidade;Valor Unitário;Receita
09/10/2022;Pasta de dente;Norte;516;171;88236
16/07/2022;Maionese;Sul;72;56;4032
02/03/2023;Detergente;Oeste;99;153;15147
25/12/2022;Detergente;Leste;797;18;14346
27/11/2023;Shampoo;Sul;903;108;97524
19/12/2023;Detergente;Norte;916;208;190528
03/10/2023;Shampoo;Sul;807;4;3228
16/12/2023;Maionese;Oeste;255;146;37230
27/03/2023;Maionese;Oeste;295;150;44250
05/06/2023;Suco;Leste;139;149;20711
04/01/2023;Shampoo;Sul;406;18;7308
13/07/2022;Maionese;Norte;54;161;8694
17/12/2022;Pasta de dente;Sul;700;4;2800
14/02/2022;Pasta de dente;Leste;729;134;97686
22/12/2022;Detergente;Leste;558;130;72540
25/07/2023;Pasta de dente;Oeste;762;142;108204
02/08/2022;Pasta de dente;Leste;228;26;5928
20/09/2023;Shampoo;Norte;723;10;7230
27/07/2023;Maionese;Sul;197;96;18912
05/08/2023;Pasta de dente;Leste;121;20;2420
23/02/2023;Sabonete;Oeste;207;126;26082
03/05/2023;Shampoo;Oeste;405;124;50220
12/03/2023;Shampoo;Leste;951;170;161670
30/05/2022;Suco;Oeste;32;227;7264
20/12/2022;Suco;Sul;563;11;6193
02/05/2022;Suco;Sul;700;160;112000
17/02/2023;Shampoo;Oeste;326;8;2608
08/08/2022;Suco;Sul;187;136;25432
05/06/2023;Suco;Norte;583;69;40227
13/08/2023;Sabonete;Sul;294;32;9408
26/07/2023;Pasta de dente;Norte;414;169;69966
06/02/2022;Suco;Oeste;780;239;186420
29/12/2023;Sabonete;Leste;872;109;95048
09/04/2023;Shampoo;Oeste;656;92;60352
27/05/2023;Suco;Sul;842;220;185240
05/06/2023;Shampoo;Oeste;766;146;111836
13/01/2022;Sabonete;Oeste;792;227;179784
03/07/2022;Maionese;Norte;91;141;12831
21/04/2023;Pasta de dente;Oeste;655;97;63535
15/07/2023;Detergente;Norte;804;142;114168
09/11/2023;Shampoo;Sul;988;249;246012
19/06/2022;Maionese;Norte;659;23;15157
12/09/2023;Suco;Sul;886;129;114294
05/11/2022;Sabonete;Leste;738;63;46494
09/07/2022;Detergente;Norte;351;11;3861
20/12/2023;Detergente;Leste;164;168;27552
11/11/2022;Shampoo;Norte;853;54;46062
03/01/2022;Suco;Leste;89;196;17444
21/01/2023;Suco;Leste;236;253;59708
19/09/2022;Suco;Sul;114;121;13794
13/05/2022;Detergente;Leste;751;122;91622
20/04/2022;Suco;Oeste;20;127;2540
15/11/2023;Maionese;Norte;759;213;161667
28/10/2023;Shampoo;Leste;308;138;42504
24/08/2023;Pasta de dente;Norte;715;106;75790
01/12/2023;Pasta de dente;Norte;894;149;133206
11/09/2023;Pasta de dente;Leste;209;125;26125
14/06/2022;Sabonete;Leste;173;173;29929
01/02/2023;Suco;Oeste;964;143;137852
03/08/2022;Detergente;Leste;542;74;40108
13/07/2023;Shampoo;Norte;984;78;76752
20/05/2023;Shampoo;Leste;677;238;161126
26/09/2023;Shampoo;Oeste;635;2;1270
17/05/2023;Suco;Oeste;264;77;20328
16/11/2023;Pasta de dente;Norte;28;168;4704
25/02/2022;Suco;Sul;756;47;35532
18/09/2023;Suco;Norte;836;68;56848
05/12/2022;Suco;Sul;650;107;69550
10/11/2023;Sabonete;Oeste;243;153;37179
27/01/2023;Pasta de dente;Oeste;619;16;9904
27/09/2022;Shampoo;Oeste;793;8;6344
23/10/2022;Pasta de dente;Leste;11;169;1859
10/08/2023;Sabonete;Norte;338;193;65234
31/07/2023;Detergente;Sul;221;19;4199
24/07/2023;Suco;Sul;913;242;220946
01/08/2023;Detergente;Sul;31;172;5332
21/02/2023;Sabonete;Leste;486;4;1944
24/05/2023;Suco;Leste;754;56;42224
21/08/2023;Sabonete;Norte;934;166;155044
11/03/2023;Suco;Leste;185;102;18870
18/03/2022;Detergente;Leste;253;194;49082
09/04/2022;Shampoo;Norte;141;247;34827
29/08/2022;Maionese;Sul;378;219;82782
21/09/2022;Detergente;Sul;169;136;22984
21/07/2023;Maionese;Oeste;998;67;66866
04/02/2023;Shampoo;Sul;888;138;122544
01/10/2022;Shampoo;Leste;518;207;107226
22/12/2022;Suco;Oeste;108;110;11880
29/01/2023;Detergente;Leste;106;68;7208
09/01/2023;Pasta de dente;Sul;930;84;78120
01/09/2022;Detergente;Oeste;650;69;44850
02/04/2023;Sabonete;Norte;838;189;158382
08/02/2022;Maionese;Leste;362;135;48870
04/12/2023;Pasta de dente;Oeste;584;82;47888
13/03/2023;Sabonete;Oeste;923;181;167063
01/07/2023;Pasta de dente;Oeste;75;43;3225
17/01/2022;Shampoo;Norte;507;38;19266
02/04/2022;Sabonete;Sul;338;211;71318
09/05/2023;Detergente;Leste;688;216;148608
24/10/2023;Detergente;Norte;396;156;61776
30/07/2023;Shampoo;Oeste;24;102;2448
09/04/2023;Pasta de dente;Norte;945;90;85050
11/06/2023;Suco;Norte;877;66;57882
20/07/2023;Suco;Leste;557;175;97475
03/09/2022;Maionese;Sul;590;222;130980
11/06/2022;Maionese;Norte;933;213;198729
06/02/2022;Sabonete;Sul;786;115;90390
15/05/2022;Sabonete;Oeste;385;63;24255
18/04/2023;Suco;Leste;826;13;10738
21/12/2022;Pasta de dente;Oeste;254;250;63500
07/03/2023;Suco;Norte;555;122;67710
30/04/2023;Detergente;Oeste;611;204;124644
27/11/2022;Shampoo;Leste;785;242;189970
09/12/2023;Maionese;Leste;149;184;27416
15/08/2022;Suco;Norte;2;18;36
17/02/2023;Suco;Norte;730;104;75920
01/08/2023;Detergente;Oeste;502;158;79316
11/06/2022;Suco;Leste;419;79;33101
06/09/2023;Sabonete;Norte;270;19;5130
11/08/2022;Maionese;Oeste;760;7;5320
10/12/2022;Pasta de dente;Norte;585;76;44460
17/12/2023;Shampoo;Norte;950;24;22800
02/04/2022;Suco;Oeste;904;108;97632
11/08/2022;Shampoo;Leste;62;94;5828
13/02/2023;Sabonete;Norte;72;224;16128
04/09/2022;Shampoo;Leste;691;47;32477
18/12/2023;Maionese;Oeste;27;144;3888
05/05/2023;Suco;Oeste;258;44;11352
28/10/2022;Pasta de dente;Sul;146;223;32558
16/06/2023;Suco;Norte;801;11;8811
29/10/2022;Suco;Leste;796;235;187060
03/02/2022;Detergente;Norte;306;189;57834
12/10/2022;Sabonete;Sul;353;108;38124
26/02/2023;Maionese;Sul;359;22;7898
11/02/2022;Sabonete;Sul;274;245;67130
24/12/2023;Maionese;Oeste;864;161;139104
09/05/2022;Shampoo;Norte;68;159;10812
18/03/2023;Suco;Leste;139;42;5838
08/04/2022;Suco;Oeste;659;146;96214
18/07/2022;Detergente;Sul;366;235;86010
08/04/2023;Shampoo;Oeste;361;235;84835
13/10/2023;Detergente;Norte;857;228;195396
02/05/2022;Suco;Sul;12;29;348
03/02/2023;Maionese;Oeste;363;176;63888
23/03/2022;Pasta de dente;Norte;344;128;44032
31/12/2023;Sabonete;Leste;392;9;3528
22/03/2022;Suco;Norte;693;149;103257
04/07/2022;Detergente;Sul;946;49;46354
25/12/2023;Suco;Sul;910;203;184730
04/07/2022;Suco;Sul;116;226;26216
16/01/2022;Sabonete;Leste;478;77;36806
30/11/2023;Pasta de dente;Norte;783;237;185571
17/07/2022;Maionese;Oeste;190;190;36100
05/10/2022;Suco;Norte;201;32;6432
11/06/2022;Pasta de dente;Sul;556;164;91184
16/04/2022;Shampoo;Leste;581;8;4648
08/10/2023;Pasta de dente;Leste;30;83;2490
11/08/2022;Shampoo;Norte;567;141;79947
06/02/2023;Suco;Leste;403;252;101556
13/05/2022;Suco;Sul;407;169;68783
28/09/2022;Pasta de dente;Sul;319;189;60291
30/08/2023;Detergente;Sul;842;156;131352
23/02/2022;Pasta de dente;Sul;42;127;5334
09/11/2023;Suco;Leste;412;120;49440
22/06/2023;Shampoo;Norte;172;204;35088
18/09/2022;Sabonete;Sul;505;246;124230
30/11/2022;Shampoo;Leste;609;109;66381
14/12/2022;Maionese;Oeste;523;103;53869
02/12/2022;Shampoo;Sul;549;20;10980
15/11/2023;Detergente;Sul;294;249;73206
23/07/2022;Sabonete;Oeste;573;81;46413
24/12/2023;Sabonete;Norte;997;113;112661
01/05/2023;Pasta de dente;Sul;93;180;16740
08/11/2023;Pasta de dente;Sul;69;4;276
02/01/2022;Suco;Leste;473;69;32637
19/12/2023;Sabonete;Oeste;801;209;167409
11/01/2022;Detergente;Sul;954;153;145962
14/10/2022;Maionese;Oeste;812;237;192444
19/12/2022;Maionese;Oeste;55;7;385
10/05/2022;Pasta de dente;Oeste;734;235;172490
29/07/2022;Shampoo;Sul;621;84;52164
31/12/2022;Suco;Oeste;735;69;50715
04/11/2022;Suco;Sul;274;227;62198
14/05/2022;Pasta de dente;Leste;825;216;178200
04/06/2022;Sabonete;Oeste;574;73;41902
27/06/2022;Shampoo;Leste;50;144;7200
06/05/2022;Shampoo;Norte;458;199;91142
21/02/2022;Shampoo;Leste;398;106;42188
02/11/2023;Suco;Oeste;49;192;9408
16/01/2022;Pasta de dente;Sul;847;119;100793
02/05/2022;Maionese;Leste;315;17;5355
09/01/2022;Sabonete;Oeste;601;148;88948
05/05/2023;Sabonete;Leste;698;205;143090
28/01/2023;Detergente;Oeste;937;215;201455
01/04/2022;Maionese;Norte;726;128;92928
20/07/2022;Suco;Sul;894;243;217242
03/02/2022;Sabonete;Oeste;609;72;43848
28/05/2023;Pasta de dente;Norte;140;126;17640
24/03/2023;Sabonete;Sul;788;100;78800
22/10/2023;Shampoo;Norte;922;40;36880
24/12/2023;Detergente;Oeste;986;9;8874
08/01/2023;Maionese;Sul;837;105;87885
28/01/2023;Detergente;Oeste;972;37;35964
07/09/2023;Detergente;Leste;887;118;104666
06/08/2023;Sabonete;Oeste;759;13;9867
14/05/2022;Shampoo;Norte;993;55;54615
21/04/2022;Maionese;Norte;631;19;11989
28/02/2022;Detergente;Oeste;76;106;8056
29/11/2022;Suco;Sul;337;106;35722
07/06/2022;Sabonete;Leste;926;203;187978
08/03/2022;Sabonete;Sul;548;222;121656
10/12/2022;Suco;Sul;784;25;19600
17/10/2023;Pasta de dente;Leste;101;180;18180
06/09/2022;Maionese;Oeste;469;17;7973
11/01/2023;Pasta de dente;Norte;263;180;47340
07/05/2022;Shampoo;Sul;587;52;30524
08/02/2022;Pasta de dente;Leste;880;196;172480
02/03/2022;Sabonete;Leste;468;161;75348
29/11/2023;Suco;Leste;209;29;6061
10/11/2022;Sabonete;Norte;565;47;26555
14/04/2023;Pasta de dente;Sul;86;105;9030
20/03/2022;Sabonete;Norte;617;130;80210
08/09/2023;Detergente;Norte;691;70;48370
10/02/2023;Maionese;Sul;162;156;25272
04/08/2023;Detergente;Leste;643;215;138245
13/05/2022;Detergente;Norte;590;67;39530
13/05/2022;Suco;Norte;641;18;11538
11/02/2023;Shampoo;Sul;864;123;106272
06/03/2023;Pasta de dente;Leste;234;12;2808
26/11/2023;Suco;Sul;391;80;31280
12/03/2023;Maionese;Oeste;798;39;31122
20/07/2022;Sabonete;Sul;302;31;9362
15/01/2023;Maionese;Sul;756;29;21924
07/10/2022;Suco;Leste;489;92;44988
25/02/2023;Maionese;Leste;188;176;33088
24/08/2022;Maionese;Oeste;771;18;13878
09/04/2023;Maionese;Norte;524;125;65500
27/07/2022;Suco;Oeste;278;121;33638
26/08/2022;Sabonete;Sul;28;211;5908
02/07/2022;Sabonete;Sul;871;221;192491
03/03/2023;Maionese;Leste;718;91;65338
06/07/2022;Shampoo;Sul;525;60;31500
15/05/2023;Shampoo;Sul;470;42;19740
09/11/2022;Detergente;Sul;479;150;71850
21/12/2022;Detergente;Leste;520;132;68640
30/05/2022;Maionese;Oeste;431;1;431
15/05/2022;Detergente;Sul;601;58;34858
31/05/2023;Shampoo;Leste;506;11;5566
09/06/2023;Suco;Norte;956;92;87952
10/12/2022;Shampoo;Norte;223;129;28767
10/02/2023;Detergente;Norte;703;111;78033
28/02/2023;Detergente;Oeste;173;117;20241
15/03/2022;Shampoo;Leste;380;41;15580
30/05/2022;Maionese;Sul;98;36;3528
01/06/2023;Detergente;Sul;867;71;61557
15/05/2023;Suco;Norte;732;102;74664
27/12/2023;Shampoo;Sul;199;120;23880
09/03/2023;Maionese;Leste;359;133;47747
05/12/2022;Shampoo;Oeste;429;110;47190
16/01/2022;Shampoo;Sul;108;34;3672
12/08/2022;Sabonete;Norte;791;210;166110
21/05/2022;Sabonete;Leste;467;144;67248
16/05/2022;Pasta de dente;Oeste;262;74;19388
07/01/2022;Detergente;Norte;22;187;4114
23/01/2022;Shampoo;Oeste;540;141;76140
21/07/2023;Detergente;Leste;495;234;115830
27/05/2022;Suco;Norte;240;48;11520
22/06/2022;Detergente;Oeste;869;177;153813
11/04/2023;Pasta de dente;Sul;572;185;105820
18/02/2023;Sabonete;Norte;50;98;4900
26/10/2022;Sabonete;Norte;625;180;112500
17/06/2022;Detergente;Norte;193;112;21616
12/12/2023;Detergente;Norte;752;231;173712
09/06/2023;Detergente;Leste;918;110;100980
09/12/2022;Detergente;Norte;918;133;122094
02/03/2023;Suco;Leste;210;135;28350
16/06/2023;Maionese;Oeste;33;31;1023
16/02/2023;Maionese;Norte;546;78;42588
17/07/2023;Maionese;Oeste;313;204;63852
01/10/2023;Sabonete;Oeste;560;103;57680
31/07/2022;Detergente;Sul;570;219;124830
08/09/2022;Pasta de dente;Sul;497;225;111825
21/11/2023;Maionese;Norte;407;141;57387
29/03/2022;Shampoo;Sul;446;252;112392
01/09/2022;Maionese;Sul;904;180;162720
25/10/2023;Pasta de dente;Sul;444;193;85692
11/11/2023;Shampoo;Leste;265;140;37100
29/06/2023;Suco;Norte;758;124;93992
31/03/2022;Pasta de dente;Oeste;856;7;5992
01/04/2023;Pasta de dente;Leste;143;160;22880
14/04/2022;Suco;Norte;291;93;27063
05/07/2023;Sabonete;Oeste;275;251;69025
04/01/2022;Maionese;Oeste;344;136;46784
22/05/2022;Detergente;Sul;117;138;16146
18/09/2022;Sabonete;Norte;842;38;31996
12/10/2023;Suco;Sul;922;135;124470
28/05/2022;Shampoo;Sul;203;28;5684
04/06/2022;Shampoo;Oeste;690;40;27600
04/06/2022;Sabonete;Sul;774;210;162540
31/05/2023;Detergente;Sul;907;17;15419
30/04/2023;Shampoo;Norte;762;86;65532
04/09/2023;Sabonete;Leste;888;253;224664
18/09/2022;Shampoo;Oeste;136;86;11696
11/12/2023;Sabonete;Sul;160;152;24320
30/09/2022;Pasta de dente;Oeste;99;190;18810
15/01/2022;Suco;Leste;94;153;14382
25/04/2023;Shampoo;Leste;842;17;14314
16/07/2022;Shampoo;Leste;503;84;42252
22/07/2022;Pasta de dente;Oeste;70;23;1610
13/11/2022;Suco;Leste;23;221;5083
04/10/2022;Pasta de dente;Oeste;252;212;53424
09/01/2022;Pasta de dente;Oeste;274;232;63568
30/09/2022;Suco;Oeste;245;235;57575
30/04/2022;Sabonete;Norte;424;166;70384
04/08/2023;Shampoo;Sul;525;42;22050
20/12/2023;Shampoo;Oeste;223;98;21854
30/04/2022;Detergente;Norte;687;6;4122
21/08/2022;Pasta de dente;Oeste;176;170;29920
03/09/2022;Detergente;Sul;952;84;79968
02/04/2023;Maionese;Leste;396;237;93852
18/08/2023;Sabonete;Norte;976;250;244000
25/03/2022;Sabonete;Oeste;754;218;164372
21/10/2022;Detergente;Oeste;590;95;56050
22/04/2022;Detergente;Norte;258;245;63210
15/03/2023;Detergente;Sul;570;53;30210
15/04/2022;Suco;Leste;571;36;20556
21/06/2022;Maionese;Oeste;226;16;3616
09/01/2022;Detergente;Oeste;948;131;124188
08/09/2023;Shampoo;Leste;403;159;64077
03/05/2022;Maionese;Sul;471;126;59346
08/06/2022;Maionese;Oeste;681;85;57885
26/07/2023;Sabonete;Norte;299;183;54717
03/12/2022;Suco;Leste;662;233;154246
23/08/2023;Sabonete;Oeste;66;52;3432
29/09/2022;Sabonete;Leste;166;237;39342
13/07/2023;Detergente;Oeste;222;36;7992
09/05/2023;Sabonete;Oeste;924;64;59136
06/02/2023;Pasta de dente;Sul;177;224;39648
22/07/2022;Shampoo;Oeste;430;163;70090
02/03/2023;Suco;Norte;158;225;35550
20/08/2023;Suco;Sul;525;225;118125
12/03/2023;Maionese;Norte;929;44;40876
26/10/2023;Shampoo;Sul;314;185;58090
21/12/2023;Detergente;Norte;323;10;3230
10/08/2023;Detergente;Norte;341;144;49104
11/02/2023;Pasta de dente;Sul;558;193;107694
18/09/2022;Shampoo;Oeste;732;54;39528
16/10/2022;Suco;Leste;684;159;108756
26/12/2023;Suco;Oeste;69;114;7866
09/04/2022;Maionese;Norte;331;149;49319
26/07/2023;Pasta de dente;Leste;552;199;109848
31/03/2022;Shampoo;Sul;707;165;116655
20/09/2023;Sabonete;Norte;282;240;67680
09/07/2022;Suco;Oeste;711;62;44082
18/03/2023;Sabonete;Leste;661;172;113692
30/07/2022;Shampoo;Oeste;151;231;34881
08/11/2023;Pasta de dente;Norte;556;229;127324
20/03/2022;Maionese;Sul;907;48;43536
13/09/2022;Detergente;Sul;728;107;77896
02/07/2022;Maionese;Leste;922;76;70072
23/05/2022;Detergente;Sul;982;244;239608
01/10/2022;Maionese;Norte;436;210;91560
17/03/2023;Suco;Norte;278;101;28078
15/05/2023;Sabonete;Oeste;786;66;51876
20/01/2022;Shampoo;Leste;452;93;42036
03/05/2023;Pasta de dente;Norte;586;164;96104
21/03/2023;Suco;Sul;6;3;18
02/06/2023;Suco;Norte;75;139;10425
17/02/2022;Maionese;Oeste;945;212;200340
13/04/2023;Detergente;Norte;714;236;168504
04/05/2023;Pasta de dente;Leste;881;245;215845
07/01/2022;Maionese;Sul;767;217;166439
22/04/2022;Detergente;Oeste;84;47;3948
15/06/2023;Suco;Norte;680;77;52360
01/05/2023;Detergente;Leste;282;33;9306
08/05/2022;Pasta de dente;Oeste;363;155;56265
18/10/2022;Detergente;Leste;786;36;28296
31/05/2023;Detergente;Sul;872;80;69760
05/05/2023;Detergente;Leste;60;5;300
23/11/2023;Pasta de dente;Oeste;329;6;1974
19/11/2023;Detergente;Sul;696;123;85608
25/09/2023;Shampoo;Norte;102;15;1530
09/12/2023;Sabonete;Leste;605;220;133100
15/06/2022;Shampoo;Leste;165;218;35970
28/03/2022;Maionese;Leste;456;103;46968
18/12/2022;Detergente;Norte;986;65;64090
15/05/2023;Shampoo;Oeste;101;68;6868
13/07/2022;Detergente;Sul;488;97;47336
16/03/2023;Suco;Sul;377;15;5655
13/07/2023;Detergente;Norte;465;81;37665
05/06/2023;Pasta de dente;Leste;449;105;47145
04/03/2022;Maionese;Oeste;254;253;64262
28/08/2023;Pasta de dente;Norte;941;5;4705
16/06/2022;Pasta de dente;Norte;252;2;504
19/11/2022;Detergente;Norte;299;32;9568
08/01/2023;Sabonete;Sul;882;113;99666
06/07/2023;Shampoo;Leste;146;187;27302
03/04/2023;Shampoo;Sul;140;48;6720
01/10/2023;Suco;Leste;953;243;231579
16/08/2023;Detergente;Norte;228;117;26676
17/09/2023;Pasta de dente;Oeste;13;241;3133
29/05/2022;Pasta de dente;Sul;275;155;42625
28/08/2023;Maionese;Norte;860;150;129000
15/02/2023;Detergente;Sul;814;217;176638
10/11/2022;Shampoo;Leste;754;93;70122
07/01/2022;Pasta de dente;Leste;654;190;124260
16/09/2022;Detergente;Norte;495;123;60885
22/11/2022;Maionese;Oeste;957;42;40194
09/02/2022;Shampoo;Oeste;972;236;229392
17/05/2023;Detergente;Leste;924;167;154308
24/03/2022;Sabonete;Sul;185;14;2590
10/02/2023;Sabonete;Oeste;421;55;23155
01/08/2023;Pasta de dente;Oeste;798;215;171570
22/12/2022;Suco;Oeste;657;63;41391
03/02/2023;Shampoo;Oeste;381;15;5715
20/12/2023;Sabonete;Sul;460;44;20240
08/09/2022;Shampoo;Sul;356;122;43432
31/01/2022;Sabonete;Oeste;126;217;27342
07/12/2022;Shampoo;Norte;25;222;5550
03/08/2023;Detergente;Leste;659;140;92260
12/11/2022;Pasta de dente;Oeste;554;156;86424
19/10/2023;Maionese;Norte;88;230;20240
09/06/2023;Maionese;Sul;442;130;57460
04/03/2023;Sabonete;Oeste;578;81;46818
23/12/2023;Sabonete;Leste;632;88;55616
19/04/2023;Sabonete;Oeste;896;133;119168
07/09/2022;Shampoo;Leste;879;42;36918
02/08/2022;Sabonete;Sul;602;131;78862
23/04/2023;Detergente;Oeste;26;229;5954
18/12/2022;Sabonete;Leste;769;71;54599
14/10/2022;Shampoo;Leste;181;204;36924
23/09/2022;Suco;Leste;918;71;65178
08/10/2022;Suco;Leste;227;148;33596
26/09/2023;Pasta de dente;Sul;250;207;51750
10/04/2022;Sabonete;Norte;471;173;81483
11/07/2022;Detergente;Oeste;730;213;155490
27/03/2023;Pasta de dente;Sul;691;2;1382
01/04/2022;Detergente;Sul;384;50;19200
26/10/2023;Suco;Sul;393;141;55413
19/03/2022;Shampoo;Oeste;971;19;18449
17/05/2023;Detergente;Norte;560;167;93520
26/10/2022;Sabonete;Leste;244;131;31964
01/04/2022;Detergente;Sul;930;47;43710
20/01/2022;Detergente;Norte;799;11;8789
25/03/2023;Maionese;Sul;365;203;74095
11/06/2023;Sabonete;Leste;303;39;11817
29/12/2023;Pasta de dente;Leste;271;47;12737
11/04/2022;Pasta de dente;Leste;927;5;4635
01/09/2022;Pasta de dente;Oeste;135;155;20925
18/10/2023;Suco;Sul;755;110;83050
21/04/2023;Maionese;Norte;645;39;25155
26/07/2023;Shampoo;Sul;634;152;96368
19/10/2022;Shampoo;Leste;962;252;242424
29/05/2023;Sabonete;Norte;630;231;145530
08/01/2023;Maionese;Leste;368;171;62928
07/08/2022;Shampoo;Sul;282;233;65706
20/04/2022;Maionese;Oeste;680;67;45560
26/03/2022;Pasta de dente;Sul;629;49;30821
12/06/2022;Detergente;Sul;212;115;24380
03/08/2022;Maionese;Norte;888;160;142080
29/12/2023;Maionese;Oeste;421;140;58940
03/04/2022;Shampoo;Oeste;967;182;175994
28/11/2023;Sabonete;Sul;987;88;86856
26/07/2022;Sabonete;Sul;967;134;129578
01/05/2022;Suco;Norte;20;46;920
02/03/2022;Maionese;Sul;185;42;7770
22/09/2022;Shampoo;Leste;55;156;8580
01/10/2022;Sabonete;Norte;3;162;486
17/07/2022;Maionese;Oeste;353;39;13767
03/11/2023;Sabonete;Leste;538;239;128582
17/11/2023;Shampoo;Oeste;889;178;158242
29/07/2023;Sabonete;Norte;461;213;98193
12/10/2023;Shampoo;Leste;652;238;155176
19/02/2023;Shampoo;Norte;162;84;13608
22/11/2023;Suco;Oeste;889;169;150241
15/05/2022;Shampoo;Leste;273;134;36582
08/07/2022;Maionese;Oeste;297;51;15147
10/04/2022;Suco;Sul;302;231;69762
07/08/2022;Pasta de dente;Sul;330;194;64020
20/04/2022;Pasta de dente;Norte;945;236;223020
06/12/2023;Detergente;Leste;825;43;35475
04/07/2022;Detergente;Leste;844;157;132508
10/10/2022;Suco;Leste;416;178;74048
30/01/2023;Shampoo;Leste;659;126;83034
25/06/2023;Sabonete;Oeste;537;106;56922
28/03/2023;Pasta de dente;Oeste;807;83;66981
23/04/2023;Maionese;Sul;948;8;7584
14/12/2023;Shampoo;Norte;611;8;4888
07/01/2022;Shampoo;Leste;179;32;5728
01/01/2023;Pasta de dente;Norte;35;136;4760
23/01/2023;Maionese;Norte;273;39;10647
25/03/2022;Detergente;Sul;809;83;67147
05/12/2022;Pasta de dente;Sul;357;77;27489
19/10/2023;Sabonete;Leste;211;37;7807
26/01/2022;Detergente;Norte;596;168;100128
11/12/2023;Maionese;Oeste;580;33;19140
14/02/2023;Sabonete;Oeste;794;165;131010
03/10/2023;Detergente;Sul;11;40;440
04/08/2023;Suco;Leste;961;236;226796
17/12/2022;Detergente;Oeste;746;180;134280
27/12/2023;Detergente;Norte;650;86;55900
11/10/2023;Sabonete;Oeste;156;83;12948
10/09/2023;Sabonete;Leste;895;22;19690
08/10/2022;Maionese;Sul;631;50;31550
10/03/2023;Suco;Leste;925;103;95275
25/05/2023;Sabonete;Leste;284;104;29536
02/01/2022;Pasta de dente;Oeste;359;252;90468
17/08/2022;Pasta de dente;Leste;620;14;8680
05/10/2023;Maionese;Leste;385;33;12705
11/07/2023;Detergente;Norte;708;247;174876
14/12/2023;Sabonete;Oeste;210;237;49770
17/10/2023;Maionese;Norte;822;127;104394
24/06/2023;Suco;Sul;987;252;248724
20/11/2023;Pasta de dente;Oeste;656;106;69536
28/02/2022;Pasta de dente;Norte;335;238;79730
27/11/2022;Shampoo;Sul;150;116;17400
01/01/2022;Maionese;Norte;998;249;248502
27/07/2023;Sabonete;Sul;370;128;47360
14/01/2023;Suco;Leste;910;77;70070
03/04/2022;Suco;Sul;895;7;6265
09/09/2022;Maionese;Oeste;547;208;113776
19/05/2022;Shampoo;Norte;181;234;42354
31/03/2022;Maionese;Oeste;769;97;74593
06/04/2023;Sabonete;Leste;680;227;154360
01/04/2023;Maionese;Sul;543;22;11946
12/10/2022;Shampoo;Leste;865;4;3460
05/06/2022;Suco;Oeste;757;125;94625
26/02/2023;Sabonete;Leste;416;161;66976
22/10/2022;Shampoo;Oeste;368;143;52624
26/03/2023;Shampoo;Oeste;825;13;10725
13/10/2022;Suco;Oeste;593;151;89543
05/01/2022;Maionese;Leste;389;74;28786
17/10/2022;Shampoo;Oeste;560;28;15680
14/07/2022;Maionese;Sul;106;166;17596
20/09/2023;Pasta de dente;Norte;956;111;106116
04/11/2022;Shampoo;Sul;529;125;66125
14/01/2022;Pasta de dente;Norte;76;179;13604
09/01/2022;Pasta de dente;Sul;160;187;29920
12/09/2022;Shampoo;Sul;696;178;123888
15/09/2022;Maionese;Oeste;875;187;163625
01/08/2023;Suco;Sul;206;33;6798
15/03/2022;Pasta de dente;Oeste;607;162;98334
17/04/2022;Suco;Sul;412;187;77044
08/09/2022;Pasta de dente;Oeste;202;18;3636
18/02/2022;Sabonete;Oeste;269;2;538
09/06/2022;Suco;Leste;900;150;135000
09/10/2022;Detergente;Sul;500;189;94500
15/07/2022;Detergente;Norte;213;201;42813
31/05/2022;Sabonete;Sul;166;165;27390
16/10/2022;Sabonete;Sul;337;42;14154
02/10/2022;Pasta de dente;Sul;190;120;22800
13/04/2023;Pasta de dente;Leste;225;25;5625
16/12/2022;Sabonete;Sul;707;149;105343
16/10/2023;Sabonete;Sul;362;44;15928
30/09/2023;Pasta de dente;Sul;158;143;22594
08/02/2022;Maionese;Oeste;555;40;22200
18/12/2023;Maionese;Sul;798;209;166782
02/09/2023;Suco;Leste;513;192;98496
14/06/2023;Suco;Oeste;110;56;6160
23/03/2022;Detergente;Leste;832;213;177216
08/08/2023;Pasta de dente;Sul;832;55;45760
20/09/2022;Shampoo;Leste;886;18;15948
03/01/2023;Shampoo;Oeste;766;112;85792
26/10/2022;Shampoo;Oeste;916;212;194192
27/12/2023;Maionese;Sul;162;27;4374
11/02/2023;Pasta de dente;Norte;170;152;25840
26/09/2023;Sabonete;Sul;120;60;7200
10/04/2023;Sabonete;Norte;285;31;8835
09/02/2022;Detergente;Sul;794;67;53198
23/04/2022;Maionese;Norte;847;61;51667
09/04/2022;Detergente;Oeste;156;133;20748
08/05/2023;Maionese;Norte;635;4;2540
26/12/2022;Shampoo;Sul;628;165;103620
18/01/2022;Suco;Oeste;731;123;89913
07/09/2023;Maionese;Leste;898;198;177804
07/09/2022;Maionese;Leste;561;34;19074
19/06/2022;Maionese;Sul;593;222;131646
31/05/2023;Shampoo;Norte;541;188;101708
15/01/2023;Shampoo;Sul;517;154;79618
01/07/2023;Shampoo;Norte;796;57;45372
22/04/2023;Suco;Sul;688;180;123840
30/05/2023;Maionese;Sul;551;56;30856
29/04/2023;Detergente;Oeste;581;141;81921
08/01/2023;Maionese;Norte;202;238;48076
24/04/2023;Maionese;Sul;889;194;172466
